area,package,file,language,symbol,kind,exported,async,component,line,referencesKnown,notes,refactorCandidate
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,walletHasUserData,function,no,no,no,491,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,ledgerStateForCloudUser,function,no,no,no,504,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,readFirestoreSnapshot,function,no,yes,no,509,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,assertCloudSnapshotMatchesWallet,function,no,no,no,549,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,chunkString,function,no,no,no,571,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/LedgerCloudSyncProvider.tsx,tsx,errorMessage,function,no,no,no,579,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,,file,no,no,no,1,imports:2,93 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,CloudSyncMetadata,type,yes,no,no,10,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,loadCloudSyncMetadata,function,yes,yes,no,23,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,saveCloudSyncMetadata,function,yes,yes,no,38,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,savePreRestoreLedgerBackup,function,yes,yes,no,46,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,clearCloudSyncLocalState,function,yes,yes,no,57,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,createDefaultMetadata,function,no,no,no,61,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,normalizeMetadata,function,no,no,no,65,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,stringValue,function,no,no,no,80,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,numberValue,function,no,no,no,84,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/cloudSync/storage.ts,ts,ensureDirectory,function,no,yes,no,88,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/colorAlpha.ts,ts,,file,no,no,no,1,imports:4,30 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/colorAlpha.ts,ts,withColorAlpha,function,yes,no,no,1,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/colorContrast.ts,ts,,file,no,no,no,1,imports:4,25 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/colorContrast.ts,ts,readableTextColorForBackground,function,yes,no,no,1,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/colorContrast.ts,ts,linearizedColor,function,no,no,no,22,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,,file,no,no,no,1,imports:13,179 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,BackLayerHandler,type,no,no,no,16,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,BackLayerEntry,type,no,no,no,17,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,RegisterBackLayer,type,no,no,no,21,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,BackLayerContextValue,type,no,no,no,22,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,AppBackLayerProvider,function,yes,no,yes,33,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,routeBackFallback,function,no,no,no,116,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppBackLayer.tsx,tsx,useBackLayer,function,yes,no,no,150,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,,file,no,no,no,1,imports:1,600 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,DrawerIcon,type,no,no,no,18,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,DrawerItemConfig,type,no,no,no,19,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,AppDrawer,function,yes,no,yes,98,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,DrawerSection,component,no,no,yes,330,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,DrawerRow,component,no,no,yes,371,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,isDrawerItemActive,function,no,no,no,459,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,normalizePath,function,no,no,no,481,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,profileInitials,function,no,no,no,486,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawer.tsx,tsx,profileDisplayName,function,no,no,no,500,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,,file,no,no,no,1,imports:8,176 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,AppDrawerContextValue,type,no,no,no,27,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,AppDrawerHost,function,yes,no,yes,34,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,useAppDrawer,function,yes,no,no,122,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,useOptionalAppDrawer,function,yes,no,no,128,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,isDrawerEnabledPath,function,no,no,no,132,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,drawerSignOutErrorMessage,function,no,no,no,137,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,shouldStartDrawerOpenGesture,function,no,no,no,143,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppDrawerHost.tsx,tsx,shouldCompleteDrawerOpenGesture,function,no,no,no,154,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,,file,no,no,no,1,imports:60,812 lines,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,AppIconName,type,yes,no,no,29,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,TAB_BAR_OVERLAY_CLEARANCE,const,yes,no,yes,31,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,TAB_FAB_BOTTOM_OFFSET,const,yes,no,yes,32,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,goBackOrHome,function,yes,no,no,36,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,isAppIconName,function,yes,no,no,44,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,resolveAppIconName,function,yes,no,no,48,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,AppMenuAction,function,yes,no,yes,55,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,AppScreenAction,type,no,no,no,81,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,SurfaceTone,type,no,no,no,87,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumFieldState,type,no,no,no,89,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumTextInputProps,type,no,no,no,96,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumSearchInputProps,type,no,no,no,97,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,premiumFieldColors,function,yes,no,no,99,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,premiumSurfaceBorder,function,yes,no,no,139,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumTextInput,function,yes,no,yes,145,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumSearchInput,function,yes,no,yes,190,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,AppScreen,function,yes,no,yes,216,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,SectionCard,function,yes,no,yes,273,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,IconBubble,function,yes,no,yes,330,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,PremiumRow,function,yes,no,yes,367,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,EmptyState,function,yes,no,yes,450,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,InfoRow,function,yes,no,yes,485,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,InlineMeta,function,yes,no,yes,541,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,QuickLink,function,yes,no,yes,568,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,MetricTile,function,yes,no,yes,612,,,
apps/mobile,@1wallet/mobile,apps/mobile/src/components/AppKit.tsx,tsx,resolveToneColors,function,no,no,no,677,,,
